id,area,name,type,payex,summary,address,totalcar,totalmotor,FareInfo,twd97x,twd97y
K45,內湖區,便利停車場中時站,其他,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計，全天4500元/月,小型車39格(含身心障礙停車位1格),文德段5小段235地號；瑞光路26巷36弄6號旁空地,50,0,50,308697.1624,2773601.3227
K51,內湖區,麗山街口停車場,平面式,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：5,000元/月。",一般平面式小型車35格(含身心障礙停車位1格)。,台北市內湖區西湖段四小段147地號；內湖路1段臨372號旁空地,36,0,60,307692.499,2774876.5435
K56,內湖區,內湖加油站停車場,立體式,3500元/月,建物附設立體式小型車110格(含身心障礙停車位2格，孕婦、育有6歲以下兒童停車位2格)。,民權東路6段50號,112,0,-9,308924.576,2773485.7398
K58,內湖區,陽光街口停車場,平面式,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：4,500元/月。",一般平面式小型車34格(含身心障礙停車位1格)。,台北市內湖區文德段五小段125地號；陽光街381號旁空地,35,0,60,308192.9433,2773928.5166
K67,內湖區,三軍總醫院內湖院區,立體式,"小型車40元/時(07-22)，10元/時(22-07)，未滿1小時以1小時計，停車逾1小時以上者，未滿半小時以半小時計費，月租全日3,800元/月，機車20元/次(隔日另計)。",建物附設立體式小型車500格(含身心障礙停車位10格，孕婦、育有6歲以下兒童停車位12格。建物附設立體式機車480格(含身心障礙停車位10格)。,臺北市內湖區成功路2段325號,510,10,40,309678.6867,2773859.50341
K82,內湖區,瑞湖停車場,平面式,計次：50元/次(每次以2.5小時為限)。月租：3000元/月,一般平面式小型車46格(含身心障礙停車位2格)。,文德段5小段297地號；民權東路6段15巷50號空地,46,0,-9,308208.702,2773493.7874
K87,內湖區,嘟嘟房西湖站停車場,平面式,"月租：10,000元/月",一般平面式小型車5格(含身心障礙停車位1格),西湖段4小段693地號；內湖路與麗山街口旁空地,6,0,-9,307750.2514,2774895.36981
K94,內湖區,台新銀行內湖大樓停車場,立體式,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計,建物附設立體式小型車329格(含身心障礙停車位7格)。,舊宗路2段207號B1~B3,335,0,50,307966.1278,2774006.8308
KA4,內湖區,巧巧生活事業有限公司停車場,立體式,計時：小型車40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,建物附設立體式小型車77格(含身心障礙停車位2格)。,瑞光路407-423號B1,79,0,40,307596.5808,2774607.9594
KB10,內湖區,自由廣場停車場,立體式,計時：小型車30元/時，機車10元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,立體式小型車413格(含身心障礙停車位14格),台北市內湖區瑞光路393巷8號3-9樓,427,0,30,307805.0082,2774638.1387
KB4,內湖區,瑞光二場平面停車場,平面式,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元/月。",一般平面式小型車38格(含身心障礙停車位1格)。,台北市內湖區西湖段4小段38地號；瑞光路316巷5號對面空地,39,0,80,307848.4988,2774341.3125
KB41,內湖區,嘟嘟房康寧站停車場,平面式,"100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。10,000元/月",一般平面式小型車49格(含身心障礙停車位2格)。,東湖段1小段8-1、8-2、8-3地號      康樂街85巷4號旁空地,50,0,100,312487.4889,2773646.0723
KB44,內湖區,長揚停車場陽光站,平面式,30元/次(隔日另計)，中途離場再進場需另行計次收費。月租500元。,一般平面式機車196格(含身心障礙停車位4格),文德段5小段128地號；陽光街365巷24號旁空地,0,4,-9,308203.9793,2773873.5308
KC10,內湖區,內湖國中停車場,平面式,月租:900元/月(夜間21:30-07:00含假日全天，無開放臨停),平面式小型車50格(含身心障礙停車位2格)。,陽光街1號,51,0,-9,309389.9426,2774433.4816
KC12,內湖區,長揚停車場加美站,立體式,"50元/時，停車未滿1小時以1小時計；停車逾1小時以上者，未滿半小時以半小時計費。計次：200元/次(08~24)(隔日另計)。月租：全日5,000元/月，夜間2,000元/月(19~08)，日間3,000元/月(08~19)",建物附設立體式小型車38格(含身心障礙停車位1格),瑞光路188巷43、45號B1~B3,39,0,50,308169.1648,2774106.3857
KC2,內湖區,台灣聯通成功停車場,立體式,80元/時，停車逾1小時以上者，未滿半小時以半小時計費，全日8000元/月，日間7000元(08~20)/月，夜間6000元(20~08)/月,立體式小型車57格(含身心障礙停車位1格)。,成功路4段161號B3,58,0,80,309945.2155,2775126.8728
KC27,內湖區,長揚停車場基湖站,平面式,"40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。計次（隔日另計）：每次200元。月租：小型車3,500元",一般平面式小型車41格(含身心障礙停車位1格)。,西湖段4小段283地號；基湖路35巷49號旁空地,42,0,40,307110.1334,2774721.4774
KC32,內湖區,驛站內湖東京停車場,立體式,"汽車:50元/時，全程以半小時計。月租：全天5,000元。機車20元/時，每日最高收費100元，全日月租：300元/月",建物附設立體式小型車174格(含身心障礙停車位3格)。建物附設立體式機車330格(含身心障礙停車位6格)。,臺北市內湖區堤頂大道2段183、185號B1(機車區)及B3~B5,177,6,50,307458.38604,2774491.52981
KC33,內湖區,翡翠社區停車場,平面式,2500元/月,一般平面式小型車165格(含身心障礙停車位4格)。,碧湖段1小段820地號；內湖路3段326巷旁空地,168,0,-9,308846.1483,2775867.3422
KC38,內湖區,長揚停車場內湖長揚站,立體式,"計時:50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日6,000元/月，日間4,000元/月(08-19)，夜間3,000元/月(19-08)。計次:全日400元/次(隔日另計)。",立體式小型車173格(含身心障礙停車位3格)。,瑞光路550號B2~B4,179,0,50,307208.0365,2774727.7682
KC39,內湖區,便利停車場基湖五站,立體式,汽車5500元/月，機車500元/月,建物附設立體式小型車190格(含身心障礙停車位4格)，建物附設立體式機車449格(含身心障礙停車位8格),台北市內湖區堤頂大道2段407巷22號B1~B4,217,475,-9,306851.56423,2774870.26225
KD01,內湖區,禾典內科站,立體式,"80元/時；停車未滿1小時以1小時計，停車逾一小時以上，未滿半小時以半小時計。月租：全日10,000元、日間8,000元(08-18)、夜間6,500元(18-08)。",建物附設立體式小型車111格(含身心障礙停車位2格)。,洲子街71號B2,112,0,80,307708.8472,2774755.0829
KD05,內湖區,台灣聯通文德停車場,立體式,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天8,000元/月，日間：7,000元/月(08~20)，夜間：6,000元/月(20~08)。",建物附設立體式小型車15格(含身心障礙停車位1格)。,文德路273號B1,16,0,80,309409.726,2774732.0396
KD30,內湖區,應安168新湖二停車場,平面式,60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:8000元/月。,一般平面式小型車48格(含身心障礙停車位1格)。,新湖二路146巷33號對面空地；舊宗路54-12、54-13、54-14、54-23、54-24、,49,0,60,308352.8419,2772921.3523
KD34,內湖區,叭叭房內湖科技大樓停車場,立體式,50元/時，停車逾1小時以上者，未滿半小時以半小時計費，6000元/月,建物附設立體式小型車84格,堤頂大道2段301號B2~B4,84,0,50,306973.9682,2774629.7692
KD37,內湖區,叭叭房陽光大樓停車場,立體式,50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:6000元/月,建物附設立體式小型車63格,陽光街242號B1~B3,68,0,50,308324.5604,2774058.5983
KD38,內湖區,叭叭房西湖二停車場,平面式,"計時:80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日10,000元/月。",一般平面式小型車35格(含身心障礙停車位1格)。,西湖段4小段237、238地號；洲子街151號對面空地,36,0,80,307305.6075,2774925.8877
KD40,內湖區,台灣聯通文成場停車場,其他,80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。全天8000/月，日間(8-20)7000/月，夜間(20-8)6000/月,小型車36格(含身心障礙停車位1格)。,文德段1小段103-2、116-2地號；文德路273號旁空地,34,0,80,309426.9551,2774742.5354
KD50,內湖區,內湖站停車場,平面式,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月，日間8,000元/月(08-18)，夜間6,500元/月(18-08)。",一般平面式小型車12格(含身心障礙停車位1格),文德段5小段55地號；瑞光路196號旁空地,17,0,100,308197.545,2774199.2583
KD63,內湖區,嘟嘟房內湖堤頂2站停車場,立體式,汽車：100元/時，機車：100元/次，停車逾1小時以上者，未滿半小時以半小時計費。月租:小型車5000元/月，機車1000元/月,建物附設立體式小型車56格(含身心障礙停車位2格)。建物附設立體式機車172格(含身心障礙停車位4格)。,台北市內湖區堤頂大道2段293號地下1、3樓,58,176,100,307033.6308,2774622.3903
KD64,內湖區,應安168民權二停車場,平面式,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",一般平面式小型車22格(含身心障礙停車位1格)。,石潭段4小段437地號；民權東路6段180巷42弄24號對面空地,23,0,60,309749.44979,2773337.35854
KD78,中山區,Times北安路2,平面式,"臨停:每小時100元，停車未滿一小時以一小時計，逾一小時以上未滿半小時以半小時計費。月租:全日10,000元。",一般平面式小型車14格(含身心障礙停車位1格),北安段3小段510地號；北安路1段588巷21號旁空地,15,0,100,305495.858,2774885.883
KD87,內湖區,陽光街停車場,平面式,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：4,500元/月",一般平面式小型車49格(含身心障礙停車位1格)。,台北市內湖區文德段五小段124地號；陽光街381號旁空地,50,0,60,308186.497,2773961.0187
KD88,內湖區,天成車業服務股份有限公司基湖停車場,其他,"月租：8,000元/月。",,西湖段4小段346、346-1、346-2、346-3地號；基湖路10巷50號旁空地。,50,0,-9,306821.0576,2774996.356
KD89,內湖區,嘟嘟房內湖瑞湖站停車場,立體式,"計時:40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日6,000元/月。",建物附設立體式小型車118格(含身心障礙停車位2格)。,瑞湖街15號B1~B3,108,0,40,308163.0032,2774184.5663
KE11,內湖區,台灣聯通石潭停車場,立體式,"汽車:50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。，機車:30元/次。月租:小型車全天:3,000元/月，機車全天:400元/月",建物附設立體式小型車58格(含身心障礙停車位1格);建物附設立體式機車43格(含身心障礙停車位1格,台北市內湖區石潭路151號(代表號),59,1,50,309454.6075,2772975.9244
KE13,內湖區,便利停車場momo站,立體式,40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天：4500元/月；9900元/季。機車全日600元/月。,建物附設立體式小型車192格(含身心障礙停車位4格)。建物附設立體式機車187格(含身心障礙停車位6格)。,洲子街90號B2~B4,195,0,40,307606.9891,2774734.6013
KE14,內湖區,北北角薪傳中心停車場,立體式,"100元/時，停車未滿1小時者，以1小時計費，逾1小時以上者，未滿半小時以半小時計)。每日最高上限1,000元",建物附設立體式小型車186格(含身心障礙停車位5格)。,新湖一路128巷15號地下2樓(編號:116~229號)及3樓(編號:1~41、85~115號)。,209,0,100,308237.2667,2772592.1227
